name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Eubacteriales sp.	HG3A.0536	order	0.244734202607823	8973	0.00177273328415518	-0.0382361256904229	0.0417815922587332	0.0204102678947279	0.930788753820612	0.983635813640449	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Coriobacteriales sp.	HG3A.0714	order	0.0514877967235038	8973	0.00177417262686151	-0.0383214467831072	0.0418697920368302	0.0204545244360663	0.930882197475642	0.983635813640449	unclassified	unclassified	unclassified	unclassified	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Firmicutes sp.	HG3A.1105	phylum	0.0188342806196367	8973	-0.00176365241541842	-0.0417531583327133	0.0382258535018764	0.02040039520652	0.931109165657634	0.983635813640449	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Gardnerella vaginalis	HG3A.1510	species	0.0322077343140533	8973	0.00172643283400425	-0.0382709631920482	0.0417238288600567	0.0204044149644856	0.932572769601846	0.983888067049444	unclassified	Gardnerella vaginalis	Gardnerella	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Alistipes finegoldii	HG3A.0077	species	0.875292544299565	8973	-0.00174163319900026	-0.0422594116851246	0.038776145287124	0.0206698894005594	0.932852069210037	0.983888067049444	unclassified	Alistipes finegoldii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1042	order	0.0231806530703221	8973	0.00171317972633189	-0.0382864618170146	0.0417128212696784	0.0204055642782831	0.933092917683397	0.983888067049444	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1935	order	0.00167168171180207	8973	0.00170498279497749	-0.0382456507517459	0.0416556163417009	0.0203804823781598	0.93333059458645	0.983888067049444	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.0612	family	0.18555667001003	8973	0.00165081720927022	-0.0384682005492262	0.0417698349677667	0.0204664646671854	0.935714475739379	0.985068129115303	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Prevotella sp.	HG3A.1508	genus	0.015825253538393	8973	0.00164520393942236	-0.0385437375187013	0.041834145397546	0.0205021293233587	0.936043808328386	0.985068129115303	unclassified	unclassified	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.1315	family	0.0268583528362866	8973	0.00163480762755757	-0.0383777649610319	0.041647380216147	0.0204121473451519	0.936167544591864	0.985068129115303	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1683	order	0.00579516326758052	8973	0.0016243682053976	-0.0383009161434937	0.0415496525542889	0.0203672603170314	0.936435042640089	0.985068129115303	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Parabacteroides gordonii	HG3A.0989	species	0.0581745235707121	8973	0.00159344835042431	-0.0383770333410957	0.0415639300419443	0.0203906887985482	0.937713777109528	0.985121210259488	unclassified	Parabacteroides gordonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Oscillospiraceae sp.	HG3A.1241	family	0.0511534603811434	8973	-0.00158464771073678	-0.0415616635915428	0.0383923681700692	0.0203940219294001	0.938067194419841	0.985121210259488	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0630	order	0.11300568371782	8973	-0.00156135526952277	-0.0416546387038081	0.0385319281647626	0.0204533353559242	0.939152364942055	0.985121210259488	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1349	superkingdom	0.0121475537724284	8973	0.00155699177683704	-0.0384603977379646	0.0415743812916387	0.0204146187044688	0.939207232103843	0.985121210259488	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Oscillospiraceae sp.	HG3A.1922	family	0.00200601805416249	8973	0.00154188694997663	-0.0384862431634897	0.041570017063443	0.0204200975699918	0.939811996848963	0.985121210259488	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Phocaeicola vulgatus	HG3A.0005	species	0.975147665217876	8973	0.00158190165745891	-0.0394883867429971	0.0426521900579149	0.0209517484195061	0.939816908245492	0.985121210259488	unclassified	Phocaeicola vulgatus	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1350	order	0.0110330992978937	8973	-0.00153619885196386	-0.0415148255287509	0.0384424278248232	0.0203948356264072	0.939959482232479	0.985121210259488	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Holdemania massiliensis	HG3A.0415	species	0.386158475426279	8973	0.00152451011936398	-0.0385155725187222	0.0415645927574501	0.0204261920255189	0.940506764697561	0.985174632150216	unclassified	Holdemania massiliensis	Holdemania	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Phocaeicola plebeius	HG3A.0278	species	0.269920873732308	8973	-0.00151153889182496	-0.0419341041348071	0.0389110263511572	0.0206213149098014	0.941569183631056	0.985767315141163	unclassified	Phocaeicola plebeius	Phocaeicola	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1291	order	0.0149336899587652	8973	-0.00147741629759616	-0.0414355637779994	0.0384807311828071	0.0203843821833241	0.942223274349484	0.985858641711107	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1523	class	0.0119246628775215	8973	0.00146747370789793	-0.0385173829196392	0.0414523303354351	0.0203980229160365	0.942649723913189	0.985858641711107	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1345	phylum	0.0114788810877076	8973	0.00143532477026727	-0.038569766640112	0.0414404161806465	0.0204083459899387	0.943932367202981	0.986134384746038	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1729	order	0.00546082692522011	8973	0.00141549414381266	-0.0385742702863828	0.0414052585740081	0.0204005254255275	0.944684592203964	0.986134384746038	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1504	class	0.0169397080129277	8973	-0.00141694326446514	-0.0414757681719723	0.038641881643042	0.0204357571906007	0.944723362742551	0.986134384746038	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Erysipelotrichales sp.	HG3A.1037	order	0.0220661985957874	8973	0.00141896525004648	-0.0388262363608667	0.0416641668609597	0.0205308366720808	0.944900554048848	0.986134384746038	unclassified	unclassified	unclassified	unclassified	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Coriobacteriaceae sp.	HG3A.1810	family	0.00334336342360415	8973	-0.00137466037303095	-0.0413835941134741	0.0386342733674122	0.0204103051818385	0.946303567572814	0.986717823816133	unclassified	unclassified	unclassified	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Enterobacter hormaechei subsp. steigerwaltii	HG3A.1214	subspecies	0.0361083249749248	8973	-0.00135527554630428	-0.0413872312849377	0.0386766801923291	0.0204220505655438	0.947090052161924	0.986717823816133	Enterobacter hormaechei subsp. steigerwaltii	Enterobacter hormaechei	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Bacteria sp.	HG3A.1660	superkingdom	0.0123704446673353	8973	0.00133898979385166	-0.0386155837755126	0.041293563363216	0.0203825690070924	0.947623821883215	0.986717823816133	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Blautia producta	HG3A.0619	species	0.166053716705673	8973	-0.00133881981233229	-0.0413785612922704	0.0387009216676059	0.0204260224071597	0.947741707379123	0.986717823816133	unclassified	Blautia producta	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Victivallales sp.	HG3A.1299	order	0.0316505070767859	8973	0.00133130204258799	-0.0386397513013995	0.0413023553865755	0.0203907206758852	0.947945032754341	0.986717823816133	unclassified	unclassified	unclassified	unclassified	Victivallales	Lentisphaeria	Lentisphaerae	Bacteria
Eubacteriales sp.	HG3A.0674	order	0.0893792488576842	8973	0.00130520658654431	-0.0387478318339858	0.0413582450070745	0.0204327957293458	0.949068799094908	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0718	order	0.0966232029421598	8973	-0.00128322322213448	-0.04127868469747	0.038712238253201	0.0204034298143652	0.949853508491369	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1088	order	0.0200601805416249	8973	0.00124996473514083	-0.0386800250403159	0.0411799545105975	0.0203700138832035	0.95107152979179	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Sneathia vaginalis	HG3A.1760	species	0.0131505627995096	8973	-0.0012465196338969	-0.041348228887278	0.0388551896194842	0.0204576330737315	0.951414929902411	0.987341363001078	unclassified	Sneathia vaginalis	Sneathia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
Bacteroidales sp.	HG3A.1927	order	0.00245179984397637	8973	-0.00123201557143476	-0.0413051496856839	0.0388411185428143	0.0204430574886026	0.95194536412086	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Enterococcus durans	HG3A.1407	species	0.0245179984397637	8973	-0.00122361484537363	-0.0412643154483301	0.0388170857575828	0.020426509863395	0.952234023971009	0.987341363001078	unclassified	Enterococcus durans	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0342	order	0.352724841190237	8973	0.00120118596083147	-0.0388663908414587	0.0412687627631216	0.0204402104114003	0.953139955738177	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1669	order	0.00924997213863814	8973	-0.00118980633590535	-0.041164874363461	0.0387852616916503	0.0203930282794405	0.953476113462422	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.0590	order	0.0727738771871169	8973	-0.00119025338162733	-0.0412110894738057	0.038830582710551	0.0204163757044447	0.953511815977815	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1951	order	0.00401203610832498	8973	0.00118619127160369	-0.0387959078281652	0.0411682903713725	0.0203966147229113	0.953625457052542	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0897	order	0.0405661428730636	8973	-0.00116800105055151	-0.0411720258411069	0.0388360237400039	0.0204077356587326	0.954360713373783	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1173	family	0.0287529254429957	8973	0.0011612942076524	-0.0388879168687034	0.0412105052840082	0.0204308513917883	0.954673753496117	0.987341363001078	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Betaproteobacteria sp.	HG3A.1731	class	0.00523793603031316	8973	-0.00115032002939838	-0.0411220352613145	0.0388213952025178	0.0203913174493545	0.955014674733702	0.987341363001078	unclassified	unclassified	unclassified	unclassified	unclassified	Betaproteobacteria	Proteobacteria	Bacteria
Bacteroidales sp.	HG3A.1029	order	0.0217318622534269	8973	0.00113596009679301	-0.0388357531796894	0.0411076733732754	0.0203913181798032	0.955575662011121	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Elusimicrobiaceae sp.	HG3A.1438	family	0.00891563579627772	8973	0.0011189314477203	-0.0389480421417232	0.0411859050371638	0.0204399134735438	0.956344865686273	0.987341363001078	unclassified	unclassified	unclassified	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
Eubacteriales sp.	HG3A.1431	order	0.0124818901147888	8973	0.00111142729846162	-0.0389577641834598	0.0411806187803831	0.0204410447986275	0.9566397484166	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1078	order	0.0235149894126825	8973	0.00109293037244253	-0.0389431702105148	0.0411290309553999	0.0204241452531626	0.957325438588018	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0588	order	0.121698428619191	8973	0.00105853458494753	-0.0389367806487155	0.0410538498186106	0.0204033541874223	0.958625147991391	0.987341363001078	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Anaerostipes sp.	HG3A.0743	genus	0.15022846316728	8973	0.00105348672991037	-0.0389561235698364	0.0410630970296571	0.0204106500747887	0.958836982072916	0.987341363001078	unclassified	unclassified	Anaerostipes	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Senegalimassilia faecalis	HG3A.0467	species	0.112782792822913	8973	0.00105336767485981	-0.0390895393078108	0.0411962746575304	0.0204786513661578	0.95897817899266	0.987341363001078	unclassified	Senegalimassilia faecalis	Senegalimassilia	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
Lachnospiraceae sp.	HG3A.1480	family	0.023403543965229	8973	-0.00103428594347719	-0.0409988900858319	0.0389303181988775	0.0203876846056687	0.959541087005897	0.987341363001078	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1552	family	0.037334224896913	8973	0.00103327188091204	-0.0389630229125727	0.0410295666743968	0.0204038040287052	0.959612645003475	0.987341363001078	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Parvimonas sp. KA00067	HG3A.1201	species	0.0990750027861362	8973	-0.00102441642148782	-0.0410464492680861	0.0389976164251105	0.0204169878513143	0.959984297527497	0.987341363001078	unclassified	Parvimonas sp. KA00067	Parvimonas	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.1811	order	0.00345480887105762	8973	-0.0009909720302519	-0.0409929672341016	0.0390110231735978	0.0204067647605813	0.961270280744084	0.988151997554121	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Clostridiaceae sp.	HG3A.0471	family	0.144321854452246	8973	-0.00096384596744781	-0.0410057465005071	0.0390780545656115	0.0204271239646179	0.962367153874345	0.988767495052057	unclassified	unclassified	unclassified	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Prevotella sp.	HG3A.1712	genus	0.00501504513540622	8973	-0.000951424421398263	-0.0410870014200595	0.039184152577263	0.0204749113334786	0.962938433412896	0.988842623033936	unclassified	unclassified	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Phocaeicola massiliensis	HG3A.0205	species	0.362643486013596	8973	-0.000901933271560312	-0.0410649295139278	0.0392610629708072	0.0204888966809943	0.964888987046044	0.989121627626407	unclassified	Phocaeicola massiliensis	Phocaeicola	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Fusobacteriaceae sp.	HG3A.1819	family	0.0046807087930458	8973	-0.000884847042341258	-0.0408272819906993	0.0390575879060168	0.0203763176263228	0.965363538028314	0.989121627626407	unclassified	unclassified	unclassified	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
Lachnospiraceae sp.	HG3A.1630	family	0.00936141758609161	8973	0.000880308246099656	-0.0391362159199597	0.040896832412159	0.020414176755374	0.965604938077375	0.989121627626407	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Firmicutes sp.	HG3A.1756	phylum	0.00367769976596456	8973	-0.000866138431505117	-0.0408646078934158	0.0391323310304056	0.0204049659399463	0.966142973772397	0.989121627626407	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0887	order	0.0339908614733088	8973	-0.000852573573652518	-0.0408251800402433	0.0391200328929383	0.0203917703113629	0.966651355008461	0.989121627626407	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
