genus	id	positive_size	positive_estimate	positive_p.value	positive_q.value	positive_message	negative_size	negative_estimate	negative_p.value	negative_q.value	negative_message	name	hl1	hl2
Scardovia	MF0050	260	1.52131828906216	1.24067053193001e-06	0.000198757590259761		159	1.18134135613782	0.054945054945055	0.301198801198801		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Scardovia	MF0049	436	1.44799862711165	6.32523877005058e-06	0.000423790997593389		323	1.04832069934081	0.313686313686314	0.819353060732371		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Scardovia	MF0015	448	1.36576998036664	9.30652563073905e-05	0.00467652912944637		404	1.09053310177401	0.161838161838162	0.580883402311974		fructose degradation	carbohydrate degradation	monosaccharide degradation
Scardovia	MF0097	54	0.818554951008023	0.856143856143856	0.999000999000999		59	1.60230465898262	0.000280252516753494	0.0112661511734905		homoacetogenesis	gas metabolism	acetogenesis
Scardovia	MF0065	485	1.34574386073645	0.000362276041084901	0.0121362473763442		389	0.978113027258832	0.591408591408591	0.990609390609391		Bifidobacterium shunt	central metabolism	energy metabolism
Scardovia	MF0060	116	1.45049176814376	0.000755606271819848	0.0216966943765413		50	0.768628828149117	0.904095904095904	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Scardovia	MF0094	133	1.40920358918229	0.000883828910447924	0.0222062013750041		77	1.05911504542382	0.343656343656344	0.819353060732371		propionate production II	organic acid metabolism	propionate metabolism
Sneathia	MF0012	275	1.47417911781155	4.38967009023469e-06	0.000294107896045724		188	0.780895321279849	0.976023976023976	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Sneathia	MF0049	436	1.44178500304735	4.32054286736079e-06	0.000294107896045724		322	1.0425833667058	0.328671328671329	0.883516483516484		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Sneathia	MF0050	260	1.51205750013774	1.51446973551401e-06	0.000294107896045724		159	1.16920496847539	0.0929070929070929	0.444626801769659		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Sneathia	MF0015	448	1.36105166621503	6.03519176872149e-05	0.00303268386378255		403	1.08261492673944	0.1998001998002	0.664941615761288		fructose degradation	carbohydrate degradation	monosaccharide degradation
Sneathia	MF0097	54	0.806981612312343	0.863136863136863	0.999000999000999		59	1.59169957336325	0.000257468283464926	0.01035022499529		homoacetogenesis	gas metabolism	acetogenesis
Sneathia	MF0065	485	1.33905167798689	0.000316707371763528	0.0106096969540782		388	0.973035649061135	0.582417582417583	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Sneathia	MF0060	116	1.43401273756303	0.000490003351736254	0.0140700962427124		50	0.762296437938576	0.92007992007992	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Sneathia	MF0094	133	1.39303450233758	0.00146345126385606	0.0367692130043835		77	1.04732353936756	0.365634365634366	0.883516483516484		propionate production II	organic acid metabolism	propionate metabolism
Marvinbryantia	MF0050	260	1.50540563244313	4.38490050845228e-07	8.81365002198909e-05		159	1.17116802611374	0.0709290709290709	0.365557519403673		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Marvinbryantia	MF0012	275	1.47019103642644	2.28723127327298e-06	0.000229866742963935		188	0.786015754674984	0.98001998001998	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Marvinbryantia	MF0049	436	1.43998800038009	6.25611116932365e-06	0.000419159448344684		323	1.04580266823803	0.30969030969031	0.844666203361856		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Marvinbryantia	MF0015	447	1.36257092603976	0.000173446213487219	0.00871567222773274		404	1.08447611014644	0.188811188811189	0.664714595749079		fructose degradation	carbohydrate degradation	monosaccharide degradation
Marvinbryantia	MF0065	485	1.33721491914623	0.000362276041084901	0.0121362473763442		389	0.973999575298624	0.601398601398601	1		Bifidobacterium shunt	central metabolism	energy metabolism
Marvinbryantia	MF0097	54	0.809628195834604	0.864135864135864	1		59	1.60037634479774	0.000344048562434444	0.0121362473763442		homoacetogenesis	gas metabolism	acetogenesis
Marvinbryantia	MF0060	116	1.43828677041978	0.00048084467974758	0.0138071115184662		50	0.765165879164496	0.915084915084915	1		glycerol degradation I	lipid degradation	glycerol degradation
Marvinbryantia	MF0094	133	1.39944247189589	0.00113210881573487	0.0284442339953385		77	1.05334719818071	0.36963036963037	0.844666203361856		propionate production II	organic acid metabolism	propionate metabolism
Gemella	MF0050	260	1.51467772355706	8.13113268842152e-07	0.000163435767037272		159	1.17085998240633	0.0879120879120879	0.420722135007849		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Gemella	MF0012	275	1.47782783985349	3.11268470719906e-06	0.000275581810119951		188	0.785492737453594	0.968031968031968	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Gemella	MF0049	436	1.44637131996078	4.1131613450739e-06	0.000275581810119951		323	1.05028667224026	0.313686313686314	0.868573287177938		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Gemella	MF0015	447	1.36521750750547	7.61445307943226e-05	0.00382626267241471		404	1.09106629633752	0.183816183816184	0.648193911351806		fructose degradation	carbohydrate degradation	monosaccharide degradation
Gemella	MF0097	54	0.806618509322581	0.86013986013986	0.999000999000999		59	1.59144839927133	0.000266581971177441	0.0107165952413331		homoacetogenesis	gas metabolism	acetogenesis
Gemella	MF0065	484	1.34620579034743	0.000385060406241645	0.0128995236090951		389	0.978253139876974	0.58041958041958	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Gemella	MF0060	116	1.4412707950132	0.00104006956604479	0.0298648546821431		50	0.758984098208895	0.911088911088911	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Gemella	MF0094	133	1.4030671898009	0.00146345126385606	0.0367692130043835		77	1.04952033832234	0.358641358641359	0.868573287177938		propionate production II	organic acid metabolism	propionate metabolism
Selenomonas	MF0050	260	1.50826730123323	6.7688623771685e-07	0.000136054133781087		159	1.17277350344018	0.0859140859140859	0.411160268303125		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Selenomonas	MF0012	275	1.47460459605519	7.71119794972201e-06	0.000525959026782318		188	0.785636416484257	0.973026973026973	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Selenomonas	MF0049	436	1.44321624802928	7.8501347280943e-06	0.000525959026782318		323	1.04623422106486	0.321678321678322	0.858974358974359		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Selenomonas	MF0015	448	1.36152254670563	0.00015530832071387	0.00780424311587195		403	1.09069052490413	0.177822177822178	0.63057994636942		fructose degradation	carbohydrate degradation	monosaccharide degradation
Selenomonas	MF0065	485	1.34209125047046	0.000435186061668697	0.0164151122831645		389	0.975026893139527	0.6003996003996	1		Bifidobacterium shunt	central metabolism	energy metabolism
Selenomonas	MF0097	54	0.810571611078914	0.856143856143856	1		59	1.58983088172854	0.000490003351736254	0.0164151122831645		homoacetogenesis	gas metabolism	acetogenesis
Selenomonas	MF0060	116	1.43712068790445	0.000920463984393221	0.0264304658375768		49	0.766325154312728	0.908091908091908	1		glycerol degradation I	lipid degradation	glycerol degradation
Selenomonas	MF0094	133	1.39684710503535	0.00116892456426477	0.0293692296771525		77	1.04935320029455	0.368631368631369	0.858974358974359		propionate production II	organic acid metabolism	propionate metabolism
Absicoccus	MF0050	260	1.50750341594004	7.27971341602333e-07	0.000146322239662069		159	1.17116419479983	0.0769230769230769	0.386538461538462		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Absicoccus	MF0012	275	1.47451558077893	2.90632104441509e-06	0.000194723509975811		188	0.78224205697383	0.977022977022977	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Absicoccus	MF0049	436	1.44025010821855	2.080868623126e-06	0.000194723509975811		322	1.05003897715632	0.300699300699301	0.861763236763237		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Absicoccus	MF0015	448	1.35803821834448	0.00019385137511194	0.00974103159937499		403	1.09167928720002	0.171828171828172	0.616740402454688		fructose degradation	carbohydrate degradation	monosaccharide degradation
Absicoccus	MF0065	485	1.33736107688139	0.000284809368655593	0.0114493366199549		388	0.980637680917172	0.568431568431568	0.997011683968206		Bifidobacterium shunt	central metabolism	energy metabolism
Absicoccus	MF0060	116	1.43051397622691	0.000471686013033532	0.0148590512437903		50	0.766746400186612	0.906093906093906	1		glycerol degradation I	lipid degradation	glycerol degradation
Absicoccus	MF0097	54	0.808846133692087	0.864135864135864	1		59	1.60196366616951	0.000517479396549912	0.0148590512437903		homoacetogenesis	gas metabolism	acetogenesis
Absicoccus	MF0094	133	1.39353505598815	0.000966438317610918	0.0242817627299743		77	1.0569153369601	0.344655344655345	0.869313613216052		propionate production II	organic acid metabolism	propionate metabolism
Peptoniphilus	MF0012	275	1.4725214040465	2.21844367905398e-06	0.000148635726496617		188	0.785427321804236	0.968031968031968	0.999000999000999		trehalose degradation	carbohydrate degradation	disaccharide degradation
Peptoniphilus	MF0049	436	1.44546020792917	1.71981950968647e-06	0.000148635726496617		323	1.04108929008208	0.34965034965035	0.870857403466099		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Peptoniphilus	MF0050	260	1.50836771184336	1.20644568821908e-06	0.000148635726496617		159	1.17396286613931	0.0769230769230769	0.386538461538462		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Peptoniphilus	MF0015	448	1.36381315441822	9.53213564380694e-05	0.00478989816101299		404	1.08011163768318	0.191808191808192	0.671638706121465		fructose degradation	carbohydrate degradation	monosaccharide degradation
Peptoniphilus	MF0097	54	0.810467869710987	0.845154845154845	0.999000999000999		59	1.59591792852306	0.000239240934292754	0.00961748555856872		homoacetogenesis	gas metabolism	acetogenesis
Peptoniphilus	MF0065	485	1.34334798934221	0.000298479933409678	0.00999907776922423		389	0.970042648098886	0.606393606393606	0.999000999000999		Bifidobacterium shunt	central metabolism	energy metabolism
Peptoniphilus	MF0060	116	1.43158748472669	0.000563272886661975	0.0161739786027224		50	0.7651142708319	0.915084915084915	0.999000999000999		glycerol degradation I	lipid degradation	glycerol degradation
Peptoniphilus	MF0094	133	1.38934440071419	0.000902146445822794	0.0226664294512977		77	1.05656326078362	0.342657342657343	0.870857403466099		propionate production II	organic acid metabolism	propionate metabolism
Anaeroglobus	MF0050	260	1.50338620354556	1.6171445920637e-06	0.000325046063004803		159	1.18167422499162	0.0629370629370629	0.356418581418581		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Anaeroglobus	MF0049	436	1.43271239244488	5.4957081387931e-06	0.000552318667948706		323	1.04945404784726	0.304695304695305	0.865348936777508		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Anaeroglobus	MF0012	275	1.46986499985464	8.82269380437027e-06	0.000591120484892808		188	0.793634057379071	0.967032967032967	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Anaeroglobus	MF0015	448	1.35371032788859	0.000137170466073809	0.00689281592020892		404	1.09413785411183	0.153846153846154	0.606334841628959		fructose degradation	carbohydrate degradation	monosaccharide degradation
Anaeroglobus	MF0097	54	0.803899968442758	0.872127872127872	1		59	1.60393529823434	0.000187049651419578	0.00751939598706702		homoacetogenesis	gas metabolism	acetogenesis
Anaeroglobus	MF0065	485	1.3336888844607	0.000416958543405087	0.0139681112040704		389	0.982290382856954	0.576423576423577	1		Bifidobacterium shunt	central metabolism	energy metabolism
Anaeroglobus	MF0060	116	1.42498366635525	0.00111370095120655	0.0319791273132166		50	0.767713566383444	0.896103896103896	1		glycerol degradation I	lipid degradation	glycerol degradation
Anaeroglobus	MF0094	133	1.38655454364104	0.00161071494698483	0.0404692130429939		76	1.07453527269244	0.316683316683317	0.865348936777508		propionate production II	organic acid metabolism	propionate metabolism
Pyramidobacter	MF0050	260	1.50768533091471	7.70542293221527e-07	0.000154879000937527		159	1.1743664994943	0.0699300699300699	0.385317385317385		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Pyramidobacter	MF0012	275	1.47398830975493	3.62927215884261e-06	0.00027095029300297		188	0.784144694727969	0.976023976023976	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Pyramidobacter	MF0049	435	1.44087593294374	4.04403422392492e-06	0.00027095029300297		323	1.03878228260074	0.330669330669331	0.89020979020979		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Pyramidobacter	MF0015	447	1.35869579156008	0.000143972156180359	0.00615225167812129		404	1.08079351344882	0.193806193806194	0.671638706121465		fructose degradation	carbohydrate degradation	monosaccharide degradation
Pyramidobacter	MF0097	54	0.80204741287328	0.882117882117882	1		59	1.58727620655736	0.00015304108652043	0.00615225167812129		homoacetogenesis	gas metabolism	acetogenesis
